order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,nearest_warehouse_normalized,season_normalized
ORD356888,ID1497170573,2019-06-04,bakers,"[('iStream', 1), ('Universe Note', 1), ('Candle Inferno', 2)]",4460.0,69.51,-37.8236149,144.99022649999995,25,3414.51,Winter,False,1.576881973523682,one of the best ! still one of my favorite phones. everything about the phone will satisfy your every need.(highly recommend),True,bakers,winter
ORD052473,ID2776391629,2019-11-05,nickolson,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770.0,105.47,-37.810933,144.96323569999996,25,6682.97,Spring,False,1.0166710135980837,good phone overall the phone was really good. the display was good. even though it was used there weren't any scratches or dents visible.,True,nickolson,spring
ORD375909,ID0338505518,2019-01-13,bakers,"[('Lucent 330S', 1), ('iAssist Line', 2), ('iStream', 1)]",5830.0,84.47,-37.794305,144.9873975,15,5039.97,Summer,False,1.8756389066367312,"looks like new! phone looked great no scratches. it turned on fine and seemed to work ok, it just doesn't work with my provider. but if it works for you it's a great buy! the packaging wasn't the best, but i just reminded myself that it is used.",True,bakers,summer
ORD076961,ID2417805512,2019-04-06,thompson,"[('iStream', 2), ('Universe Note', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",24110.0,63.72,-37.8082703,144.9535925,0,24173.72,Autumn,True,0.753738113141779,five stars absolutely love it. best phone i've had yet. great price. awesome color(blue).,True,thompson,autumn
ORD168337,ID0441588028,2019-05-08,thompson,"[('Alcon 10', 2), ('Universe Note', 1), ('Thunder line', 1), ('pearTV', 1)]",29840.0,66.43,-37.811653,144.9381715,15,25430.43,Autumn,True,0.7897971597391882,good quality i got for my wife she loves it,True,thompson,autumn
ORD176687,ID1132069648,2019-07-18,bakers,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",19555.0,59.39,-37.81408070000001,144.9445408,10,17658.89,Winter,True,0.27168860151824586,phones sold here are not unlocked!!! phones sold here are not unlocked!!! be aware before you order it may it may not work with your carrier !!! in my case i have a sprint line and the phone i received was with another carrier . i had to return it.,True,bakers,winter
ORD164904,ID5457978562,2019-04-21,thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('Olivia x460', 2)]",18300.0,66.22,-37.8197193,144.941013,0,18366.22,Autumn,True,0.9470169900665455,solid phone that is easy to use solid phone with a solid design. easy to set up and use.,True,thompson,autumn
ORD028486,ID2202858906,2019-08-21,thompson,"[('pearTV', 1), ('iAssist Line', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",15440.0,68.07,-37.82144,144.9538043,5,14736.07,Winter,False,1.140317344710599,happy i purchased! love this phone and it is still going strong with no issues.,True,thompson,winter
ORD396204,ID1463656486,2019-03-01,bakers,"[('Toshika 750', 2), ('Thunder line', 1)]",10820.0,65.84,-37.8185902,144.9991856,5,10344.84,Winter,False,1.0167733900708766,would recommend. fast shipping. would recommend.,True,bakers,winter
ORD086152,ID0441587008,2019-08-18,thompson,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130.0,75.47,-37.81369229999999,144.9387978,5,7798.97,Winter,False,0.7353629088864403,phone with no issues like,False,thompson,winter
ORD310498,ID2299094542,2019-06-28,thompson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",24675.0,80.75,-37.8006201,144.95599209999995,5,23522.0,Winter,False,1.5526762050141287,four stars my daughter loves her phone.,False,thompson,winter
ORD176361,ID0938091425,,bakers,"[('iStream', 2), ('Thunder line', 1)]",2480.0,65.81,-37.8105091,144.9834574,0,2545.81,Winter,False,1.0359588825060622,five stars the phone is like new,True,bakers,winter
ORD334471,ID4518401169,2019-03-03,thompson,"[('Olivia x460', 1), ('iStream', 2)]",1525.0,65.08,-37.8072367,144.9495695,15,1361.33,Autumn,True,0.6431884912283948,do your homework i haven't had the product long enough for a fair evaluation. need to wait two weeks before sending survey,True,thompson,autumn
ORD347657,ID0709966960,2019-09-18,thompson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310.0,62.22,-37.8138381,144.9368164,15,4575.72,Spring,True,0.9099025759427416,not is original olivia working 40 minutes no power on.,True,thompson,spring
ORD322421,ID0710020423,2019-07-05,thompson,"[('pearTV', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",19570.0,65.32,-37.8156799,144.93828269999997,0,19635.32,Winter,True,0.8411180967853213,huawei=quality quality piece. love it.,True,thompson,winter
ORD491789,ID0259616706,2019-05-18,thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",14055.0,63.81,-37.8143577,144.9548499,0,14118.81,Autumn,False,0.7087228477795913,one star google is novice in smartphone.,False,thompson,autumn
ORD400828,ID0746912820,2019-03-29,nickolson,"[('pearTV', 1), ('Thunder line', 1), ('Toshika 750', 2), ('Lucent 330S', 1)]",18360.0,53.08,-37.8258228,144.98480949999995,15,15659.08,Autumn,False,1.562733040082054,one star my phone had a few issues but i kept it still,False,nickolson,autumn
ORD401619,ID0579407287,,nickolson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",27770.0,59.42,-37.82203300000001,144.968563,15,23663.92,Winter,False,0.39201470296136304,"not great the. phone had a few dents and the screen was scratched up. it was also a remanufactured phone, not a refurbished phone.",False,nickolson,winter
ORD284805,ID5656845890,2019-05-02,bakers,"[('Lucent 330S', 2), ('pearTV', 1), ('Toshika 750', 2)]",17410.0,81.48,-37.81761510000001,145.00541069999997,25,13138.98,Autumn,False,1.2317608656996006,love love love love this phone,True,bakers,autumn
ORD233624,ID0306904039,2019-09-18,thompson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",13850.0,100.37,-37.806343,144.9487028,25,10487.87,Spring,True,0.7183723465459902,"great price for camera fantastic pics, you don’t need even carry any camera again!",True,thompson,spring
ORD341244,ID3148693050,,nickolson,"[('Olivia x460', 1), ('Universe Note', 1), ('Toshika 750', 2), ('Thunder line', 2)]",17675.0,64.99,-37.8128747,144.9724734,10,15972.49,Autumn,False,0.6859179561862788,less voice volume and wifi issues speaker phone is tooo low. call voice is very less audible. phased lot of problems while talking on this phone. wifi disconnects frequently. inspite of doing factory reset and other suggestions by lucent customer care it did not work. so returning,False,nickolson,autumn
ORD105429,ID6197211200,2019-04-21,thompson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330.0,67.12,-37.816818100000006,144.9318271,25,5564.62,Autumn,False,1.4160026514479007,"wouldn't buy again first phone came with physical damage. seller replaced it, but new phone came with screen burn-in, and some technical issues.",True,thompson,autumn
ORD495227,ID0248746694,2019-01-22,bakers,"[('Lucent 330S', 1), ('Toshika 750', 2)]",9870.0,90.98,-37.8139845,144.9925554,5,9467.48,Summer,True,0.5019660518171466,great service by just as advertised. great service by seller,True,bakers,summer
ORD269826,ID0746912564,2019-08-08,nickolson,"[('iStream', 2), ('Alcon 10', 1)]",9250.0,80.7,-37.8245633,144.982912,15,7943.2,Winter,False,1.348218372510728,i love it. great phone. i added a good glass screen protector so i haven't had the issues other people have reported.,True,nickolson,winter
ORD365698,ID0364861229,2019-12-10,nickolson,"[('Thunder line', 1), ('Lucent 330S', 1)]",23635.0,96.95,-37.8242357,144.95842319999997,0,23731.95,Summer,False,1.161356389066337,"good choice excelent cell phone, and it came very fast.",True,nickolson,summer
ORD352981,ID0305909580,2019-12-13,bakers,"[('Toshika 750', 2), ('pearTV', 2), ('iAssist Line', 1)]",23485.0,99.28,-37.80034000000001,145.00410480000005,25,17713.03,Summer,False,1.3268398663417929,"four stars love it, better than what i expected",True,bakers,summer
ORD095256,ID6167417937,2019-04-22,nickolson,"[('Universe Note', 2), ('Toshika 750', 2), ('Thunder line', 1)]",15970.0,63.92,-37.8150115,144.9601599,0,16033.92,Autumn,False,0.916121508752045,do not work the key start return it for change ... do not work the key start return it for change or return,False,nickolson,autumn
ORD454034,ID0364861229,2019-07-19,nickolson,"[('iStream', 2), ('Universe Note', 1), ('Alcon 10', 1)]",12700.0,66.83,-37.8242357,144.95842319999997,15,10861.83,Winter,False,1.161356389066337,five stars large screen is super crisp and phone is just amazing. love toshika products.,True,nickolson,winter
ORD191823,ID0767647066,2019-05-05,nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",14690.000000000002,50.21,-37.8079193,144.97318080000005,0,14740.210000000001,Autumn,False,1.2291624289968006,not the worst... used for three weeks and returned. buy an alcon.,False,nickolson,autumn
ORD422556,ID0992113516,2019-04-19,nickolson,"[('iStream', 1), ('Lucent 330S', 2), ('pearTV', 1)]",8920.0,74.85,-37.82059870000001,144.9680563,15,7656.85,Autumn,True,0.25860746519180217,"great phone for the price i love my little phone. came in brand new in a sealed package, easy to work with and works for me.",True,nickolson,autumn
ORD224096,ID2325395488,2019-03-31,thompson,"[('Toshika 750', 2), ('Alcon 10', 1)]",17590.0,64.96,-37.8083042,144.96007959999997,15,15016.46,Autumn,False,1.241934358900299,i don't like it i dont like huawei android system. it's not work very well. xiaomi miui android system much better. photo picture looks like fake. i don't like the phone at all.,True,thompson,autumn
ORD441976,ID2189269630,2019-09-10,nickolson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900.0,100.27,-37.8200091,144.9614545,25,4525.27,Spring,True,0.7283578855330183,fantastic olivia universe s4 this is definitely the smartest phone i've ever used. it is fantastic. now all i have to do is to learn how to use it.,True,nickolson,spring
ORD393896,ID0844418826,2019-03-11,thompson,"[('pearTV', 1), ('iAssist Line', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",18520.0,79.4,-37.8197321,144.9467771,15,15821.4,Autumn,True,0.7853322822587484,five stars works just like the old one.,True,thompson,autumn
ORD177272,ID5231666930,2019-07-25,thompson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",7050.0,81.25,-37.8253994,144.9507166,25,5368.75,Winter,False,1.450909479269583,"just what i expected. worth it. if you're on the fence, get it.",True,thompson,winter
ORD137390,ID0128876893,2019-12-20,bakers,"[('Olivia x460', 1), ('pearTV', 1)]",30650.0,94.98,-37.8028201,144.9956864,0,30744.98,Summer,True,0.7989327852853819,"buy asap! the smartphone is fascinating, always i was looking for at divice with price-quality.",True,bakers,summer
ORD195938,ID2569100356,2019-01-19,bakers,"[('pearTV', 1), ('Candle Inferno', 1)]",6740.0,78.94,-37.8233154,144.9936838,25,5133.94,Summer,False,1.4872693861655388,"i love it a lot and use it daily, bought books....",True,bakers,summer
ORD323703,ID0368380657,2019-05-26,nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Alcon 10', 2)]",23080.0,70.27,-37.7987505,144.9676581,10,20842.27,Autumn,False,2.212864884221596,good product bad seller i like the product didn’t like the person who sold it to me,True,nickolson,autumn
ORD077550,ID4234925754,,nickolson,"[('Lucent 330S', 1), ('Universe Note', 2), ('Toshika 750', 1)]",12450.0,82.69,-37.8045851,144.96755259999995,25,9420.19,Autumn,False,1.5676903441898182,good ifin x can’t say anything bad. like the phone and haven’t had issues. 90%battery life when it arrived.,True,nickolson,autumn
ORD464907,ID2291074004,2019-05-26,thompson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400.0,63.08,-37.8129131,144.95268869999995,15,10603.08,Autumn,False,0.49439718247571574,i didn't like that almost everytime i asked iassist a question she would say i dont know that or i havent learned that.,False,thompson,autumn
ORD388421,ID1479928147,2019-07-06,thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",5500.0,79.12,-37.8215784,144.9554098,10,5029.12,Winter,False,1.2317994306431914,great little tablet after you add google play store. takes some research to do.,True,thompson,winter
ORD382028,ID1668523637,2019-01-21,nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Candle Inferno', 1), ('iStream', 2)]",5410.0,74.27,-37.8244809,144.9594236,0,5484.27,Summer,False,1.1043729330326126,sexy phone beautiful art screen. it is 6.4 inch but slim and long so easy to grab. great price. long battery life. reliable. love it.,True,nickolson,summer
ORD281886,ID0628174670,2019-03-04,thompson,"[('iStream', 2), ('Lucent 330S', 2)]",2760.0,45.2,-37.8132239,144.94853569999995,0,2805.2,Autumn,False,0.14266265990934388,one star it camed cracked,False,thompson,autumn
ORD237116,ID0361269187,2019-07-04,bakers,"[('Candle Inferno', 1), ('iStream', 1)]",580.0,68.34,-37.8006133,144.9773735,0,648.34,Winter,False,1.88418214420433,two stars batt. life not good,False,bakers,winter
ORD318672,ID1895985563,2019-05-15,nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Lucent 330S', 2)]",19530.0,77.33,-37.8204328,144.9688085,10,17654.33,Autumn,False,0.2145091711491831,recommend rooting if not on verizon. verizon refurbish. phone unlocked but needed to be rooted. verizon bloatware consumes battery.,False,nickolson,autumn
ORD377091,ID0331163949,2019-07-15,nickolson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125.0,74.52,-37.7995415,144.9690663,0,19199.52,Winter,False,2.119080393493803,love my new phone this product took a bit of getting use to as i jumped from an s7 to an s10. i had no trouble getting it connected to my provider. it arrived in a timely manner. was unlocked and was exactly as described.,True,nickolson,winter
ORD494531,ID0775933210,2019-11-29,nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",20655.0,105.61,-37.8048213,144.9588901,10,18695.11,Spring,False,1.356751773914911,"really happy and i will buy again from this seller 5 stars i received my phone faster than i expected, brand new and unlocked, really happy and i will buy again from this seller.",True,nickolson,spring
ORD119617,ID6202514700,2019-10-25,nickolson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850.0,98.52,-37.8213638,144.9628387,10,12563.52,Spring,True,0.6651360246698149,great battery life i really like the bigger screen and long battery life.,True,nickolson,spring
ORD326686,ID4793613434,2019-04-03,thompson,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125.0,85.8,-37.8084929,144.9241208,5,19204.55,Autumn,False,2.0688540982951067,low quality ok temporary cell phone. i like the alot 4g better.,True,thompson,autumn
ORD339649,ID2207661056,,thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",19220.0,79.91,-37.8012946,144.9457873,5,18338.91,Winter,False,1.2702424351495165,"this was bought to replace my old candle with keypad, and experimental internet. was surprised how much the candle had changed, and at the same price as my old one was when i bought it!have already shown it to a couple of friends who now say they are thinking about getting one.",True,thompson,winter
ORD351791,ID1462398954,2019-04-19,bakers,"[('iAssist Line', 1), ('Thunder line', 2)]",6585.0,82.71,-37.8199495,145.01447869999996,0,6667.71,Autumn,False,2.020739216232163,good phone but the touch unresponsive was a good experience for a moment but the smartphone in a moment but was waste of money the screen is unresponsive.,True,bakers,autumn
ORD497339,ID0844475714,2019-04-30,thompson,"[('iAssist Line', 2), ('pearTV', 2)]",17070.0,80.49,-37.8224894,144.9478127,15,14589.99,Autumn,False,1.0934653179909597,great service the phone came sooner than the delivery i was given. very happy with the product.,True,thompson,autumn
ORD443076,ID2314545780,2019-07-18,bakers,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545.0,64.83,-37.8050501,144.98798200000004,10,5955.33,Winter,True,0.84151393378337,its the best phone period smooth fluid functionality....quick response.....great screen size for watching videos/movies..but wish the battery was a little better.....i use it a lot and charge it once a day.....when used less can come upto 2 days.......overall its great !,True,bakers,winter
ORD190275,ID3121574838,2019-10-03,nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('Toshika 750', 2)]",14980.0,100.6,-37.8040568,144.99507319999995,5,14331.6,Spring,False,0.6605673656376326,"grear phone bought this for my friend, she loves it. it's like a downgrade s10",False,nickolson,spring
ORD025198,ID1833126500,2019-07-18,thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Alcon 10', 2), ('Lucent 330S', 2)]",12400.0,63.25,-37.8033534,144.9518514,0,12463.25,Winter,False,1.1182460983066445,"doesn't work very well or at all. this does technically work with tmobile, but the service is terrible. it just keeps disconnecting and forget trying to talk to anyone on it. it would drop the call as soon as it was placed. we wanted to switch to the $3 monthly pay as you go, but this phone can't handle it.",False,thompson,winter
ORD487663,ID1994687835,2019-06-09,thompson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",7285.0,67.78,-37.7996368,144.9509081,15,6260.03,Winter,False,1.4883045134806177,"tried & true good, reliable & exactly what i ordered.",True,thompson,winter
ORD117062,ID5402876526,2019-11-02,nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090.0,86.14,-37.8210425,144.9768222,10,1967.14,Spring,False,0.6942507276226659,pretty tangerine color. first tablet had bad earphone jack; second product would not connect to wifi no matter where we tried. all of our other tablets work fine.we will order another digico inferno tablet.,False,nickolson,spring
ORD212579,ID0472236188,2019-02-24,nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Thunder line', 2), ('iStream', 1)]",13280.000000000002,105.72,-37.8015124,144.9661939,25,10065.720000000001,Summer,False,1.9222568665893918,five stars there was a problem but digico's resolutions fully satisfied me. thanks a lot.,True,nickolson,summer
ORD233484,ID0560997297,2019-08-09,thompson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085.0,65.56,-37.8102505,144.93592569999996,10,1942.06,Winter,False,1.0152948799981165,"great phone great phone, awesome features, amazing battery life.",True,thompson,winter
ORD191633,ID6167254954,2019-07-25,nickolson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820.0,45.28,-37.8166844,144.9700546,15,5842.28,Winter,False,0.2170056297028597,not worth the risk purchased a new phone and got a dirty used phone with pieces missing,False,nickolson,winter
ORD480007,ID6167441044,2019-06-24,nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('Universe Note', 1)]",12260.0,78.99,-37.8112288,144.9618602,25,9273.99,Winter,False,1.0617514295218693,great phone . love it! awesome phone. all the features needed and looks chic. red with clear case looks awesome,True,nickolson,winter
ORD180386,ID0163643014,2019-03-02,nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('iStream', 1)]",11250.0,74.54,-37.8192211,144.9733815,0,11324.54,Autumn,True,0.34359332662274705,i will get one more great,True,nickolson,autumn
ORD464369,ID0582797125,2019-09-14,nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",5265.0,87.61,-37.8202951,144.9791952,15,4562.86,Winter,False,0.8679649541010604,"puntualidad con la entrega. no es lo que yo esperaba del xperia1, pensé que era algo mucho mejor,""nota... esperé 6 meses, para tenerlo en mis manos""",False,nickolson,winter
ORD293370,ID5424203854,2019-08-22,nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Olivia x460', 1), ('Thunder line', 2)]",8670.0,66.14,-37.8224994,144.97939680000005,5,8302.64,Winter,True,0.9676803520738144,i love this candle inferno....i bought it as a reader but really about the only thing i can't do on it is make phone calls. great price for a great product.,True,nickolson,winter
ORD194454,ID6167359500,2019-09-20,nickolson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310.0,103.64,-37.8091394,144.9731543,15,2917.14,Autumn,False,1.0980276845330461,got the tablet for my grandson he's happy with it and use it as we speak,True,nickolson,autumn
ORD395102,ID0579986299,2019-03-20,thompson,"[('Toshika 750', 2), ('iStream', 1)]",8790.0,76.52,-37.8123988,144.94717219999995,15,7548.02,Autumn,True,0.031832723631846055,"great phone! phone is as described. it came brand new, sealed in box. i just popped my sim card and sd card in and began using it. been going strong for over a month without a problem. thanks!",True,thompson,autumn
ORD417119,ID0301548239,2019-09-03,bakers,"[('pearTV', 1), ('iAssist Line', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",18715.0,77.87,-37.8051269,144.984554,10,16921.37,Spring,False,1.0831216151545953,"great tablet excellent tablet, clean and ready to work or watch tv with",True,bakers,spring
ORD193717,ID0663121054,2019-04-21,thompson,"[('iStream', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",9345.0,82.55,-37.79931079999999,144.95344709999995,15,8025.8,Autumn,False,1.587982143901778,super easy to hook up and program. i use the music feature the most but i love how i can set reminders from my phone and my thunder will remind me at the set time. it’s great for my news updates too!,True,thompson,autumn
ORD276724,ID0277119279,2019-03-21,thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1)]",11605.0,67.67,-37.8226922,144.93353290000005,0,11672.67,Autumn,False,1.6293761208530926,so happy for buying note 9. good product 👍,True,thompson,autumn
ORD074084,ID0452380996,,thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",14170.0,67.18,-37.8248132,144.94906519999995,25,10694.68,Autumn,False,1.3612479339128918,four stars it is good and cheap.,True,thompson,autumn
ORD248996,ID0767743935,2019-03-24,nickolson,"[('iStream', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",4790.0,70.03,-37.8046629,144.97289030000005,15,4141.53,Autumn,False,1.5767081500137345,three stars good,True,nickolson,autumn
ORD283974,ID4071090486,2019-10-10,bakers,"[('Lucent 330S', 2), ('Universe Note', 2), ('iStream', 1), ('iAssist Line', 1)]",15819.999999999998,79.75,-37.8033755,144.9829053,5,15108.749999999998,Spring,False,1.3094723777485247,great budget phone bought this for my 14 yr old son who’s starting high school this year. didn’t want to spend an arm & leg. after watching many reviews on the product decided to pull the trigger. my son loves it so i guess it’s a win win and for $300 bucks can’t complain.,True,bakers,spring
ORD166555,ID0664371575,2019-12-12,nickolson,"[('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('iStream', 1)]",12140.0,54.28,-37.8206269,144.96687830000005,10,10980.28,Summer,False,0.3258248201096538,"the way they make note 5 is very very stupid. the phone do not take ds card the way they make note 5 is very very stupid. the phone do not take ds card. who those that, a big phone like that. i always look olivia universe but this one is stupid. the pen can go in any how they have to remember we have kids. they want to kknow think",False,nickolson,summer
ORD047554,ID0154044624,2019-03-15,nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Thunder line', 1), ('pearTV', 2)]",21580.0,62.65,-37.82076110000001,144.9670767,0,21642.65,Autumn,True,0.3244204626294718,"great sound quality, works well with smart home devices",True,nickolson,autumn
ORD393146,ID0144720265,2019-03-20,bakers,"[('Universe Note', 1), ('Thunder line', 2)]",7810.0,82.68,-37.8201679,144.95656680000005,10,7111.68,Autumn,False,1.1538408951634032,i totally enjoy my universe i was looking for new updated smartphone. was looking at the note 2 and the htc one. am dang glad i selected the universe s4 love it.,True,bakers,autumn
ORD331430,ID0131238813,2019-04-10,nickolson,"[('Toshika 750', 2), ('iStream', 1)]",8790.0,78.9,-37.8135033,144.9617899,5,8429.4,Autumn,True,0.8861913292819436,its is very easy to use love it its a good phone good camera,True,nickolson,autumn
ORD118957,ID0260907259,2019-06-16,bakers,"[('iStream', 2), ('Olivia x460', 1), ('Universe Note', 2)]",8425.0,84.07,-37.8244094,145.0086985,15,7245.32,Winter,False,1.991951886685247,great buy! fast delivery and arrived in perfect shape. two differences between this and a new alcon... the cost! and the word refurbished. update... have now bought 3 of them and all were and still are perfect.,True,bakers,winter
ORD352403,ID4716795336,2019-09-18,thompson,"[('pearTV', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",22800.0,76.25,-37.8188244,144.95337880000002,15,19456.25,Spring,True,0.8803721184039093,"arrived in perfect condition wonderful phone, sturdy, great value. my husband needed a replacement phone quickly and this was perfect",True,thompson,spring
ORD253061,ID0312719434,2019-07-27,thompson,"[('Olivia x460', 2), ('pearTV', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",14670.0,83.45,-37.80096210000001,144.9628676,25,11085.95,Winter,False,1.9032106178837536,five stars love the phone so far...have only had it for a week though.,True,thompson,winter
ORD198537,ID0560997175,2019-11-11,thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 2)]",11735.0,103.96,-37.811866,144.9368934,5,11252.21,Spring,True,0.8983784167602744,"gift the phone was for a gift but turned out ok, the person loves it. good phone for the price. is ok",True,thompson,spring
ORD004240,ID0501027454,2019-10-10,nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Universe Note', 1), ('Alcon 10', 2)]",26530.0,86.84,-37.8009998,144.97232350000004,5,25290.34,Spring,False,1.9715991763665137,great experience. had a few phone companies and phones. this one was easy as long as i talked to a representative. got it all done in no time short.,True,nickolson,spring
ORD371895,ID1458422285,2019-02-19,bakers,"[('iAssist Line', 2), ('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",36194.99999999999,80.33,-37.816669,145.008826,15,30846.079999999994,Summer,False,1.405914243671651,smooth working android for mid range price good phone works well on my at&t network in co springs.,True,bakers,summer
ORD153842,ID0591233129,,thompson,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125.0,84.11,-37.8247065,144.95319840000005,0,20209.11,Summer,False,1.4423038922418676,"quality problems i purchased this phone for my daughter. the first one failed with battery issues, will not charge at all. the second refuses to detect the sim card, so it no longer works as a phone. lucentrola's quality assurance is terrible.",False,thompson,summer
ORD149353,ID4520380451,2019-10-12,nickolson,"[('Candle Inferno', 1), ('iStream', 2)]",730.0,100.57,-37.8216013,144.961298,10,757.5699999999999,Spring,True,0.7982842027307486,five stars very good,True,nickolson,spring
ORD468173,ID2279153653,2019-08-09,nickolson,"[('Alcon 10', 1), ('pearTV', 2), ('iAssist Line', 1)]",23795.0,61.8,-37.8122606,144.97354380000004,0,23856.8,Winter,False,0.7868489159712916,horrible. got it and plugged in for charge even ... horrible. got it and plugged in for charge even all day long. the battery does not hold charge at all.,False,nickolson,winter
ORD124571,ID0248746943,2019-07-25,bakers,"[('pearTV', 2), ('Olivia x460', 2), ('iAssist Line', 1), ('Universe Note', 2)]",24195.0,68.04,-37.8229398,144.9904291,15,20633.79,Winter,False,1.4998346707603685,very good phone perfect product,True,bakers,winter
ORD204317,ID4754200381,2019-06-23,thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Universe Note', 2), ('pearTV', 1)]",24309.999999999996,54.55,-37.8152448,144.9276603,5,23149.049999999996,Winter,False,1.7287541788147633,"am dissatisfied very dissatisfied, phone is nothing like what is described. i purchase a unlock s6 and it was not unlock and the problem is still not resolved.",True,thompson,winter
ORD112284,ID5556316813,2019-10-16,thompson,"[('Thunder line', 1), ('pearTV', 2)]",14800.0,102.4,-37.8081329,144.9339054,0,14902.4,Spring,False,1.261799956001762,i'm very pleased with how quickly i got my samusung universe note ... i'm very pleased with how quickly i got my samusung universe note 5. i know i'm going to enjoy my new phone.,True,thompson,spring
ORD389510,ID1458418025,2019-11-25,bakers,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685.0,66.63,-37.8196257,145.01002319999995,10,4283.13,Spring,False,1.683670197895577,candle is good as long as it is plugged into a wall outlet. the battery lasts a mere 15 minutes as a portable unit. not happy with this. takes an hour to charge the battery to 100% yet drains in 15 minutes. there`s something mathematically wrong with this equation.,False,bakers,spring
ORD499471,ID6167413272,2019-01-24,nickolson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iAssist Line', 1), ('Universe Note', 1)]",8285.0,77.93,-37.8150466,144.960811,0,8362.93,Summer,False,0.8631880418594963,"defective speakers i like the phone, but this one came with defective speakers",False,nickolson,summer
ORD492090,ID0581703032,2019-10-31,thompson,"[('Toshika 750', 1), ('pearTV', 2), ('Lucent 330S', 2)]",19400.0,82.87,-37.813801,144.92699919999995,25,14632.87,Spring,False,1.7674869120412051,four stars solid basic phone - saves me a doodooload of money over smartphone.,False,thompson,spring
ORD279325,ID0781155240,2019-11-06,thompson,"[('Alcon 10', 1), ('iStream', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",19770.0,79.3,-37.8009533,144.9429625,25,14906.8,Spring,False,1.3522059447505883,five stars excellent product,True,thompson,spring
