order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD368217,ID2269259844,2019-10-06,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Universe Note', 2), ('iAssist Line', 1)]",14715,89.88,-37.8237365,144.9562542,0,14804.88,Spring,True,1.3018,not like new at all!!! the screen was completely scratched all over i've never seen so many scratches the touch screen works most of the time but cuts out.,False
ORD199193,ID0387153070,2019-05-04,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",15775,79.76,-37.8030195,144.9497312,15,13488.51,Autumn,True,1.0998,"simply the best ... compare to pear alcon 5, xp 920 is much better in ui design. accessing to info and using phone much faster other phones. i used both google and pear phones. the way to go msft.",True
ORD257098,ID0370241607,2019-01-08,Nickolson,"[('iStream', 2), ('Alcon 10', 2)]",18200,90.2,-37.8000279,144.97044330000003,5,17380.2,Summer,True,2.0683,bad battery the battery will not hold a charge.,False
ORD279143,ID3144850716,2019-12-13,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180,71.25,-37.8164999,144.97697069999995,0,5251.25,Summer,False,0.6929,"battery life it's an amazing phone. battery lasts forever and the camara is awesome. i had to call at&t in the united states to be able to connect to my data, but after that everything has been great.",True
ORD395994,ID1463620845,2019-09-01,Bakers,"[('pearTV', 1), ('iAssist Line', 2), ('Thunder line', 1)]",12940,105.74,-37.816861,145.0081355,25,9810.74,Spring,True,1.3681,five stars works well for a non smart phone,True
ORD324603,ID0456878880,2019-10-24,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865,55.61,-37.82019320000001,144.9696953,0,10920.61,Spring,False,0.1784,i am terribly dissatisfied because i love the phone the charging port is completely defective and there is no way to exchange the product. i just essentially have to be without a phone now for days again because i was sent a defective phone. i am terribly dissatisfied because i love the phone.,False
ORD025246,ID0440051926,2019-09-11,Bakers,"[('Thunder line', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",13580,65.25,-37.8207402,144.99418559999995,25,10250.25,Spring,False,1.1995,misleading description- doesn't work with at&t i am very disappointed. the phone didn't work with at&t. tried everything. sending it back.,False
ORD222755,ID4544561905,2019-03-08,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 1), ('Lucent 330S', 2)]",16670,79.54,-37.8114037,144.97310900000005,25,12582.04,Autumn,True,0.8595,best phone love the phone and a lot of space for apps,True
ORD408944,ID2562266904,2019-06-22,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('pearTV', 2)]",21430,78.47,-37.82188920000001,144.9540841,15,18293.97,Winter,True,1.1971,"they easily set up to verizon pre paid i was hesitant, however the phones came in brand new condition and were unlocked. they easily set up to verizon pre paid. have had ours for about a month and love them. would definitely use this seller again.",True
ORD479065,ID6167247290,2019-05-26,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",18430,74.42999999999999,-37.819178,144.9610553,0,18504.43,Autumn,False,0.7499,it appears that my battery does not last all day ... it appears that my battery does not last all day it was charged at 100% this morning and it's only 10:12 a.m. and i'm down to 48% and yesterday was the first day i used it and i had to charge it what can i do,False
ORD065203,ID0387921005,2019-09-09,Nickolson,"[('iStream', 1), ('Lucent 330S', 1)]",1380,100.85,-37.8211033,144.9637063,15,1273.85,Spring,True,0.5849,"nice good phone, work well as described by seller",True
ORD084225,ID0579504310,2019-04-30,Thompson,"[('Universe Note', 2), ('Alcon 10', 1), ('pearTV', 2), ('Lucent 330S', 1)]",29700,62.62,-37.81416160000001,144.9502788,5,28277.62,Autumn,False,0.3273,awesome picture! i love my new phone!!,True
ORD152650,ID4520380503,2019-07-10,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,61.14,-37.811764,144.9563397,0,7391.14,Winter,True,0.8216,the speed. it’s slow. it lags. i can’t even swipe out of an application without it freezing the screen first and then closing the app 3 seconds later,False
ORD091935,ID0368376953,2019-06-17,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('iStream', 2), ('Olivia x460', 2)]",24320,69.62,-37.8029455,144.9816988,0,24389.62,Winter,False,1.4257,great phone easy to use,True
ORD043195,ID0299029626,2019-10-20,Bakers,"[('Lucent 330S', 1), ('Thunder line', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",9900,91.01,-37.79921210000001,145.0052504,0,9991.01,Spring,True,1.4891,one star did not come unlocked,False
ORD357749,ID0294625486,2019-11-19,Nickolson,"[('iStream', 2), ('iAssist Line', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",4980,83.72,-37.8190725,144.964908,0,5063.72,Spring,True,0.4117,it was att phone. even box was not original ... it was att phone.even box was not original.i think it is not new.,False
ORD100848,ID0711359373,2019-10-09,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 1)]",13250,103.25,-37.8075181,144.9581887,0,13353.25,Spring,True,1.1339,"excelent well, i can say that your product is so great and for me is working exelent ,have a very usseful aplications and wonderfull software...",True
ORD275747,ID2325395493,2019-11-13,Thompson,"[('iStream', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",1955,90.91,-37.8084975,144.9589549,15,1752.66,Spring,True,1.144,one star do not buy this phone. it is a piece of ship. should not ever be sold again,False
ORD380094,ID2707985442,2019-07-21,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('iAssist Line', 2)]",5180,69.56,-37.805979,144.9661013,25,3954.56,Winter,False,1.4368,felix good,True
ORD003068,ID0777829815,2019-08-23,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",14130,65.04,-37.8039924,144.9584611,15,12075.54,Winter,True,1.392,"r this phone says sprint, not boost mobile. r this phone says sprint, not boost mobile.",False
ORD224523,ID6167417887,2019-04-12,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('pearTV', 2), ('iStream', 2)]",22790,63.19,-37.8169187,144.9543252,0,22853.19,Autumn,False,0.7941,"amazing phone for the $ i purchased this for my husband and he loves it, so much that when it is time for my phone to be replaced he is getting one for me, the camera is amazing, so crisp and clear. battery life and charge time are superb. and storage is wonderful!",True
ORD082206,ID6167191732,2019-04-24,Nickolson,"[('iStream', 2), ('Candle Inferno', 1), ('Universe Note', 2)]",7630,94.485,-37.8156133,144.9665224,25,5816.985,Autumn,True,0.4256,mad af phone worked fine for about 3wks...until it went haywire on me...i can't even master reset the phone without...pop ups saying that android has stopped for sum of reason,False
ORD486192,ID0214146513,2019-07-22,Nickolson,"[('iStream', 1), ('Candle Inferno', 1), ('pearTV', 2), ('Universe Note', 1)]",16650,104.745,-37.805481,144.9716576,10,15089.745,Winter,False,1.4715,"loved the inferno hd7 but the latest hd8 is sharper, faster and still handles great.",True
ORD490053,ID2337839881,2019-03-25,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,80.77,-37.8010059,144.98748380000004,10,5071.27,Autumn,True,1.2108,amazing this cell phone can give a really good time with your huge display screen what is virtually impossible to get scratched,True
ORD425027,ID0248746951,2019-01-17,Bakers,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680,63.56,-37.8217934,144.99075430000005,10,4275.56,Summer,False,1.371,piece of junk piece of junk don't ever order a refurbished one i had to send it back,False
ORD175925,ID2358053047,2019-12-24,Bakers,"[('iStream', 1), ('Universe Note', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",9140,71.09,-37.81211070000001,144.9886884,25,6926.09,Summer,False,0.6218,"great phone, works like brand new. will never buy a phone for rull price again. great phone for the value. unlocked ao you can travel outside of the country and works just a nice as a brand new phone. a bonus is that i didnt have to pay a thousand dollars for it.",True
ORD284688,ID6207067487,2019-10-09,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Alcon 10', 1)]",13460,109.72,-37.8027124,144.9651559,25,10204.72,Spring,True,1.8098,great! like new it’s pretty cool,True
ORD441683,ID2181275329,2019-11-15,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675,62.38,-37.809828,144.9628071,15,4036.13,Spring,False,1.142,"won't work with my network i bought this for my great grandson beginning high school this year. it shows that it is a 2g and 3g network phone, but it will not connect to red pocket mobile. what a waste of money.",False
ORD238923,ID4893628992,2019-11-06,Thompson,"[('pearTV', 1), ('iStream', 1), ('Thunder line', 2), ('Olivia x460', 2)]",13270,106.31,-37.810649100000006,144.92917240000003,0,13376.31,Spring,True,1.5899,"great phone fast shipping, it even came a day early. great phone for a good price. works with at&t and the extra space from the memory card is appreciated!",True
ORD332432,ID4716795838,2019-10-19,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",14315,101.72,-37.8189455,144.953212,15,12269.47,Spring,True,0.8828,"its pretty good made in vietnam and has great ability to monitor and control privacy aspects. looks good, very fast, capable and all the rest as well.",True
ORD365919,ID0708721588,2019-05-10,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Universe Note', 2), ('Thunder line', 1)]",10090,66.58,-37.8073688,144.9559065,15,8643.08,Autumn,False,0.9761,four stars great phone. nice aesthetic.,True
ORD324120,ID0580320051,2019-01-13,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Universe Note', 2), ('Thunder line', 2)]",22435,93.24,-37.8045552,144.91604080000005,0,22528.24,Summer,False,2.8746,"thanks so, so good & quality",True
ORD464716,ID0575384833,2019-04-22,Nickolson,"[('pearTV', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",8400,65.69,-37.8194535,144.98192450000005,25,6365.69,Autumn,True,1.0923, ,False
ORD040211,ID0207078759,2019-07-30,Bakers,"[('Thunder line', 1), ('iAssist Line', 2), ('pearTV', 1)]",12940,72.0,-37.8192266,145.01474240000005,25,9777.0,Winter,False,1.9999,super bienb excelente,True
ORD246707,ID3311863660,2019-10-12,Bakers,"[('Alcon 10', 2), ('iAssist Line', 2), ('Toshika 750', 1), ('Thunder line', 2)]",31030,78.83,-37.7990823,144.99275790000004,5,29557.33,Spring,False,1.2342,"awesome phone! this device sold by open group wireless will be in the att box it is unlocked and brand new!! only down side is os version is older with ""zune"" installed as a music player!",True
ORD259704,ID2189162946,2019-03-21,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 2)]",5680,64.12,-37.81563060000001,144.9582346,25,4324.12,Autumn,True,1.0356,waste of money this phone microphone does not work. it's a waste of money.,False
ORD417712,ID0301549282,2019-05-09,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",26360,81.8,-37.8023321,144.9868182,25,19851.8,Autumn,True,1.1294,excellent phone the features are great. it's hard to find apps once you start loading them. but phone is great.,True
ORD479412,ID3924931354,2019-01-04,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('Olivia x460', 2), ('iStream', 1)]",13860,73.4,-37.8162805,144.9669955,10,12547.4,Summer,True,0.3419,2-3 updates per day for a month and counting phone constantly updates. had this phone for a month and have done 2-3 updates per day. this is ridiculous.,False
ORD472388,ID0560985135,2019-08-30,Thompson,"[('iStream', 1), ('Olivia x460', 1)]",1375,111.975,-37.81787670000001,144.9465948,0,1486.975,Winter,True,0.5807,"mucho mejor de lo que esperaba maravilloso telefono al comienzo tenia mis dudas pero mas que conforme con el producto, perfecta calidad de fotos, muy liviano y practico telefono y muy buena velocidad para ser gama media alta",True
ORD241421,ID4754200374,2019-04-19,Thompson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850,82.44,-37.8151669,144.9275206,15,13554.94,Autumn,True,1.7414,great product,True
ORD363364,ID2640759823,2019-08-08,Thompson,"[('Alcon 10', 2), ('Universe Note', 1), ('Thunder line', 2)]",25710,65.07,-37.8049451,144.9523702,5,24489.57,Winter,False,0.9785,very nice. so far so good very nice.so far so good.,True
ORD447662,ID6245731106,2019-12-04,Nickolson,"[('Toshika 750', 1), ('pearTV', 2)]",16940,97.14,-37.80976210000001,144.97591,0,17037.14,Summer,True,1.1312,bought this for my youngest son great phone for him may get another as a back ... bought this for my youngest son great phone for him may get another as a back up you get more phone than you think and for 40 bucks free shipping you can't go wrong.,True
ORD480108,ID2143491089,2019-11-13,Thompson,"[('Toshika 750', 1), ('pearTV', 1)]",10630,84.45,-37.8158555,144.94942890000004,0,10714.45,Spring,True,0.4106,"im very disappointed. please check equipment before you sell it i bought this phone, when i opened package i found a new phone sticker on screen. when i peeled sticker off the screen was badly cracked and at phones screen would not turn on. im very disappointed. please check equipment before you sell it. it's good business ethics.",False
ORD107198,ID0579963437,2019-02-22,Thompson,"[('iStream', 1), ('Olivia x460', 1)]",1375,83.62,-37.8123768,144.9464069,15,1252.37,Summer,True,0.0669,still working ok,True
ORD289759,ID0385026714,2019-07-23,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 2)]",29945,62.74,-37.8017509,144.9950977,15,25515.99,Winter,True,0.9179,"es una perdida de dinero. es el peor teléfono que he comprado, antes de los tres meses de compra ya la cámara no funcionaba. su calidad de audio es pobre. perdí mi dinero.",False
ORD139499,ID0246075176,2019-10-19,Nickolson,"[('iStream', 2), ('Olivia x460', 1)]",1525,99.67,-37.8150674,144.9735379,0,1624.67,Spring,True,0.5264,"love my purchase! love it! i really was skeptical and expecting the worst, but it was in pristine condition! works perfectly; however, i did buy the 2 year protection...just in case ;)",True
ORD493579,ID2249575577,2019-06-01,Bakers,"[('Alcon 10', 2), ('Thunder line', 2), ('Candle Inferno', 1), ('Universe Note', 2)]",29590,82.08,-37.8256878,144.99790009999995,25,22274.58,Winter,True,1.7624,"buy it great phone ,came on time ,does everything with no problems seller was exceptional.",True
ORD364382,ID0370244031,2019-02-28,Nickolson,"[('Olivia x460', 2), ('iStream', 2)]",2750,84.34,-37.8012793,144.9673138,25,2146.84,Summer,False,1.9375,great product to be refurbished good products. works just like a brand new alcon. only downside is the battery life.,True
ORD207429,ID0472236193,2019-12-14,Nickolson,"[('iStream', 2), ('pearTV', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",21050,105.62,-37.8010949,144.9669399,15,17998.12,Summer,True,1.9615,"very good product. very good, love it.",True
ORD335207,ID0997576000,2019-08-03,Bakers,"[('Alcon 10', 2), ('pearTV', 2), ('iStream', 2), ('iAssist Line', 1)]",33045,82.46,-37.8019174,144.97733190000002,10,29822.96,Winter,True,1.8131,i like it very smart choice,True
ORD343766,ID0031477170,2019-10-04,Bakers,"[('Toshika 750', 2), ('iStream', 2), ('pearTV', 2), ('Candle Inferno', 2)]",22420,80.92,-37.7992696,144.9873399,25,16895.92,Spring,False,1.3811,"love the phone love the phone. only problem, look out for model number. 900 is 3g only. 900.1 was phone i replaced due to breakage is 4g/lte, so i lost the faster data rate with this phone. still works great though...",True
ORD232119,ID1449266778,2019-06-26,Bakers,"[('Thunder line', 1), ('Olivia x460', 2), ('pearTV', 2), ('Candle Inferno', 2)]",18110,116.865,-37.8164884,144.9844661,10,16415.865,Winter,True,1.1911,good deal one week passed and it works just fine! i don't miss replacing my alcon and i'm not planning to go back to overpriced phones.,True
ORD458589,ID6167266600,2019-10-18,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",12490,107.97,-37.8074729,144.9629786,5,11973.47,Spring,True,1.3664,awesome!!! very clean. very impressive. will do business again with this seller.,True
ORD328035,ID0356096360,2019-01-04,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1), ('pearTV', 2), ('Olivia x460', 2)]",19820,60.16,-37.81891160000001,144.9927827,10,17898.16,Summer,False,1.0156,broken phone won't hold a charge. sounds like i am talking in a cave. would not transfer my data from one phone to another.,False
ORD393502,ID3114181810,2019-12-14,Nickolson,"[('iStream', 1), ('Alcon 10', 2), ('Lucent 330S', 2), ('pearTV', 2)]",33130,82.19,-37.8112434,144.9636954,15,28242.69,Summer,True,0.9669,died within 3 months! it's only 4 days past return window too! purchased this new phone in november 2016. it died today 2/4/17. it won't charge or turn on. i maintained it meticulously in a case and treated it with tlc.,False
ORD085408,ID3394653902,2019-05-05,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('pearTV', 1)]",24620,66.51,-37.8201205,144.9400868,15,20993.51,Autumn,False,1.0316,"good phone, functions as advertised decent phone for the price, wish it didnt have as much uninstallable bloatware, but will likely just root and reimage it in a few months.",True
ORD245875,ID0634783565,2019-07-07,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('iStream', 2)]",19820,65.74,-37.8132486,144.9371562,10,17903.74,Winter,False,0.8741,"good phone it's a good basic phone. it dont have a lot of bells and whistles because its not a smartphone. it does run on verizon and i have never had a droped call. if you just want a basic phone or a ""cheap"" phone until you get a new smartphone (like i did) its perfect!",True
ORD064801,ID0709707024,2019-10-01,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Thunder line', 2)]",13430,85.63,-37.8127283,144.9425214,0,13515.63,Spring,True,0.4,"phone would not turn on out of box and after full 8hr charge, waste time-dead phone the phone was dead. charged for 8 hrs and the phone was still dead. pressed button according to olivia manual. was a waste of my time. need to know what certified means. obviously the phone was not not tested prior to being sent. horrible quality control.",False
ORD246166,ID1224804787,2019-04-26,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Candle Inferno', 1), ('iStream', 2)]",7550,78.87,-37.8133378,144.9386836,0,7628.87,Autumn,True,0.7411,"i had a phone just like this and so after i dropped the phone and ... i had a phone just like this and so after i dropped the phone and it broke, i wanted another one just like it. works great!!!!",True
ORD213819,ID0577456463,2019-10-21,Bakers,"[('Universe Note', 2), ('iStream', 2)]",7200,93.2,-37.8230574,144.9879668,15,6213.2,Spring,True,1.5881,the phone home charger is not working the phone home charger is not working and my daughter through it from the window it’s really untreated seller,False
ORD219737,ID0340367480,2019-12-10,Bakers,"[('pearTV', 2), ('iStream', 1), ('Candle Inferno', 2)]",13630,74.58,-37.8178794,144.99298480000004,10,12341.58,Summer,False,0.8995,"expected from a refurbished a bit of a burned screen effect, excellent body contidion",True
ORD113927,ID0746912586,2019-05-25,Nickolson,"[('pearTV', 2), ('Thunder line', 2)]",16980,67.27,-37.8241555,144.98390569999995,5,16198.27,Autumn,False,1.4058,five stars the best phone you will ever have,True
ORD226732,ID4455982394,2019-07-26,Thompson,"[('Thunder line', 2), ('pearTV', 2)]",16980,83.76,-37.7993561,144.9607673,5,16214.76,Winter,True,1.9103,"phone works well so far so good. operating system works well. fast and efficient. phone looks pretty good, very stylish and fancy.",True
ORD360874,ID3208518262,2019-03-23,Nickolson,"[('Candle Inferno', 1), ('iStream', 1), ('Toshika 750', 2)]",9220,68.2,-37.8007247,144.972465,25,6983.2,Autumn,False,2.0057,all good good,True
ORD180002,ID4400674670,2019-01-27,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('Thunder line', 1)]",10970,102.15,-37.80346820000001,144.96273530000005,0,11072.15,Summer,True,1.7171,best phone ever i am obsessed with this phone and will be keeping it for some time.,True
ORD481982,ID0702363974,2019-06-13,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Toshika 750', 1)]",20390,64.88,-37.80531720000001,144.94094909999995,10,18415.88,Winter,False,0.9799,everything perfect,True
ORD231658,ID5422257280,2019-11-30,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('Thunder line', 1)]",21570,84.26,-37.8005354,144.95870119999995,15,18418.76,Spring,False,1.6948,looks great works well so far. no dropped calls. easy to use. nice phone.,True
ORD138812,ID0054552164,2019-01-24,Nickolson,"[('Thunder line', 1), ('Universe Note', 2)]",9080,98.34,-37.8210362,144.983106,15,7816.34,Summer,True,1.2225,"overall a good phone they originally did not send me 32 gb sd card even though it was supposed to be part of the deal. then i ordered a replacement phone which they sent it quickly. overall, i am happy so far. battery life is good.",True
ORD139107,ID0356085163,2019-09-01,Bakers,"[('iAssist Line', 2), ('Olivia x460', 2), ('Universe Note', 1)]",10350,61.0,-37.8151162,145.00148230000005,0,10411.0,Spring,False,0.7918,"olivia universe s8 muy mal el servicio nunca lo recibi ,ni mi reembolso tampoco ,todavía estoy esperando k me agan el reembolso",False
ORD458689,ID3144992722,2019-08-24,Bakers,"[('Universe Note', 1), ('Alcon 10', 2)]",21350,67.09,-37.8132804,144.984748,15,18214.59,Winter,False,0.9918,overall it was good for a used phone there were scratches on the screen,True
ORD277408,ID0331419020,2019-11-05,Bakers,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770,93.27,-37.8246626,145.0012924,15,5847.77,Spring,True,1.7174,two stars not as big as i thought but we'll have to do for now.,False
ORD424458,ID2020813862,2019-11-17,Thompson,"[('Alcon 10', 1), ('iStream', 1)]",9100,79.24,-37.81152410000001,144.9592206,25,6904.24,Spring,False,1.0763,"performs like a $1,000 flagship at a quarter of the price. great phone for the money, can’t beat it.",True
ORD002673,ID4326586184,2019-10-12,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",7360,79.16,-37.808219,144.9603764,10,6703.16,Spring,False,1.271,"bought as a gift for my mom. she's so happy. therefore, i'm happy",True
ORD192037,ID0282858595,2019-03-07,Bakers,"[('iAssist Line', 1), ('Universe Note', 2), ('iStream', 1), ('pearTV', 1)]",15585,69.83,-37.7977508,145.01061059999995,5,14875.58,Autumn,False,1.9203,excellent purchase!!,True
ORD152724,ID0746912573,2019-07-10,Nickolson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,79.87,-37.8242403,144.98317350000005,10,9763.87,Winter,True,1.3527,"great phone, great seller my olivia universe s4 arrived within a day and in great condition. i am so happy with my phone, it's exactly what i wanted. i was relieved to simply put my straight talk sim card in, add my refill card, turn my phone off/on and be good to go. super easy!",True
ORD459161,ID0775946938,2019-03-27,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('iStream', 2), ('Universe Note', 2)]",18330,80.95,-37.8041927,144.95871509999995,5,17494.45,Autumn,True,1.3929,very happy very happy,True
ORD278885,ID4315294440,2019-02-17,Thompson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",20040,71.99,-37.8171713,144.9533137,5,19109.99,Summer,False,0.7432,es confiable el producto es auténtico el producto esta genial,True
ORD208239,ID0741702116,2019-01-27,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",21580,86.5,-37.816059,144.9721774,0,21666.5,Summer,True,0.3647,excellent product excellent product,True
ORD090086,ID6197211474,2019-09-12,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 2), ('Universe Note', 1)]",21250,105.51,-37.8132018,144.933495,5,20293.01,Spring,True,1.1952,great cell good equipment. worth the price,True
ORD223217,ID0746912635,2019-07-14,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('iStream', 1)]",22500,55.34,-37.825772,144.9844382,25,16930.34,Winter,False,1.5336,the screen is bad quality the screen has imperfections in the corner,False
ORD242488,ID0575391646,2019-12-02,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1), ('iAssist Line', 1)]",8135,38.97,-37.8209652,144.984026,0,8173.97,Summer,False,1.2999,"great product, easy to use, love the lighted pad, ease of down loading books,",True
ORD020810,ID4716795633,2019-09-02,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",14625,102.34,-37.8192708,144.95275130000005,0,14727.34,Spring,True,0.8883,"good deal the weak battery life is the biggest negative, but considering the fact that i needed a phone in a pinch, i received good value for what i paid.",True
ORD473948,ID0395263157,2019-12-03,Bakers,"[('Thunder line', 1), ('Universe Note', 1)]",5630,84.4,-37.7994886,144.9777918,10,5151.4,Summer,False,1.929,enseñar el artículo y vean que viene perfecto me gusto mucho el modelo el tamaño es perfecto,True
ORD356693,ID0575554320,2019-12-24,Nickolson,"[('pearTV', 2), ('Universe Note', 1)]",16070,67.33,-37.8260999,144.9847408,5,15333.83,Summer,False,1.5754,"this is only for prepaid and will not work with existing plan, that is not stated in the listing took the phone to a verizon store and they would not transfer it to our existing plan because it is a prepaid phone.",False
ORD293739,ID0361282768,2019-05-31,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220,83.68,-37.8016349,144.9825883,0,22303.68,Autumn,True,1.4501,happy camper the phone arrived promptly. everything was as stated in advertisement. i have less one star only because it may have had 1 or 2 more scratches on it than i prefer. overall the phone is great!! wanted it for my mom who wanted an upgrade but is not into the new phones of today.,True
ORD050528,ID0847531670,2019-01-21,Nickolson,"[('iStream', 2), ('pearTV', 2), ('Lucent 330S', 1)]",14150,68.23,-37.8207456,144.9688791,0,14218.23,Summer,False,0.2466,the digico inferno hd 8 is great. much faster than the inferno 7.,True
ORD228909,ID0774517121,2019-02-27,Thompson,"[('iStream', 2), ('pearTV', 1)]",6610,98.6,-37.8063372,144.9595445,15,5717.1,Summer,True,1.3043,the budget monster is here! clean android phone at a budget price. the hdr screen is just a wow. most apps are easy to use and google assist is great addition on stock android. in addition the 4 gb ram and 64 gb storage is all you can ask for,True
ORD179130,ID1224869055,2019-07-30,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2)]",11400,63.01,-37.8129196,144.9405217,25,8613.01,Winter,False,0.5764,great value for the money really nice phone for the money. just like a olivia s8 but better.,True
ORD152126,ID3114181932,2019-10-19,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('pearTV', 2), ('Universe Note', 1)]",34830,102.88,-37.8116535,144.96394980000005,0,34932.88,Spring,True,0.9164,fastest phone ive ever had never going back to android...only con is battery life other this is a great phone needs more aps but has almost everything i need,True
ORD189082,ID6167440950,2019-03-23,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Universe Note', 2), ('Alcon 10', 1)]",21440,63.16,-37.8162415,144.9639456,0,21503.16,Autumn,True,0.5582,crappy product this phone is already broken. headphone jack not working. bluetooth not working. i do not recommend this phone don't bye.,False
ORD160090,ID1132069603,2019-02-15,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",18965,67.63,-37.8140839,144.9445116,0,19032.63,Summer,False,0.2743,five stars perfect!!,True
ORD291402,ID2318307716,2019-08-16,Nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('Toshika 750', 2)]",23900,77.73,-37.81083020000001,144.97583630000003,25,18002.73,Winter,True,1.026,really nice customer first service. i have had other candle readers before so was familiar with the unit.,True
ORD210687,ID0746912569,2019-01-14,Nickolson,"[('Thunder line', 1), ('pearTV', 1)]",8490,79.17,-37.8244066,144.9830515,5,8144.67,Summer,False,1.352,amazing phone. love this phone.,True
ORD206755,ID2368044503,2019-08-29,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('pearTV', 1)]",11220,51.78,-37.8073434,144.9781289,10,10149.78,Winter,False,1.4621,"do not buy it. mine stopped working after a ... do not buy it. mine stopped working after a month, and i sent it to olivia warranty department. they are charging me $550 to fix the screen problem. never been dropped or water damaged. there was no warranty came with phone.",False
ORD023048,ID5002595130,2019-06-27,Thompson,"[('pearTV', 2), ('Toshika 750', 2)]",21260,62.04,-37.81192,144.9535766,25,16007.04,Winter,False,0.5784,four stars was in excellent condition really love it,True
ORD188473,ID1463620803,2019-11-12,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",7340,79.01,-37.81756970000001,145.00522080000005,25,5584.01,Spring,False,1.2175,great phone best phone ive ever had! good camera and battery life.,True
ORD382207,ID4893634375,2019-12-22,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",14540,103.88,-37.8106763,144.9260252,0,14643.88,Summer,True,1.864,a very good smartphone the big screen and the quality of the image are great the olivia notes app was better in the note 5,True
