order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,shopping_cart_parsed
ORD181329,ID4769265353,2019-03-26,Bakers,"[('iAssist Line', 1), ('Thunder line', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",23517.25,83.29,-37.8107895,145.0143841,5,23600.54,Autumn,True,1.6867,amaizing quality of camera love this phone,1,"[('iAssist Line', 1), ('Thunder line', 1), ('Olivia x460', 2), ('Alcon 10', 2)]"
ORD463931,ID0777786750,2019-09-21,Thompson,"[('Universe Note', 1), ('pearTV', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",19053.0,102.88,-37.805667,144.9537539,10,19155.88,Spring,True,0.9767,"great deal for an amazing phone incredible deal for such an amazing phone. i would definitely buy this again. the phone works perfectly. my only complaint is that it doesn't come with a usb-c to 3.5 mm adapter. those are pretty cheap, though. i'm extremely happy with my purchase.",1,"[('Universe Note', 1), ('pearTV', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]"
ORD086659,ID0575379893,2019-10-04,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 1)]",9362.75,104.57,-37.81999370000001,144.9824617,15,9467.32,Spring,True,1.1459,perfect i bought this as a replacement after my husband broke his phone. works perfectly.,1,"[('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 1)]"
ORD097738,ID2776664750,2019-10-04,Thompson,"[('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",7350.0,82.47,-37.826402,144.951862,25,7432.47,Spring,False,1.5853,great for reading and istream. fits nice in purse. good price.,1,"[('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]"
ORD105857,ID6024429125,2019-05-31,Thompson,"[('pearTV', 2), ('Olivia x460', 1)]",10383.75,78.48,-37.81487910000001,144.94184909999996,25,10462.23,Autumn,True,0.5206,five stars love the phone. meets my expectations and more,1,"[('pearTV', 2), ('Olivia x460', 1)]"
ORD418075,ID5656845890,2019-01-16,Bakers,"[('Universe Note', 2), ('iStream', 2), ('Thunder line', 2)]",9826.0,95.32,-37.81761510000001,145.00541069999997,15,9921.32,Summer,True,1.2331,"very, very happy! very happy",1,"[('Universe Note', 2), ('iStream', 2), ('Thunder line', 2)]"
ORD094362,ID0575554323,2019-08-20,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",7416.0,69.59177892266511,-37.8260999,144.9848703,10,7486.96,Winter,False,1.5851,got a good deal and works great with gold.  setup was a bit of a pain but more the fault of crappy internet service.  has worked great with nice sound from small speaker.,1,"[('Olivia x460', 1), ('iAssist Line', 1), ('Thunder line', 2), ('Candle Inferno', 1)]"
ORD078965,ID0123087105,2019-08-17,Thompson,"[('pearTV', 1), ('Candle Inferno', 1)]",6066.0,65.32,-37.8147463,144.955716,10,6131.32,Winter,False,0.7947,"awesome phone, best bang for your buck awesome camera and phone, battery could last little longer though but is fine.",1,"[('pearTV', 1), ('Candle Inferno', 1)]"
ORD195537,ID3882855727,2019-11-21,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2), ('iStream', 1), ('Lucent 330S', 1)]",19479.75,76.29,-37.8195079,144.9530685,5,19556.04,Spring,False,0.9259,tmtis is the second tablet i purchased for my kids. its perfect for all the things my kids do.,1,"[('Olivia x460', 1), ('Alcon 10', 2), ('iStream', 1), ('Lucent 330S', 1)]"
ORD246023,ID0248129432,2019-02-24,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",3832.5,82.69,-37.8216836,144.9306946,25,3915.19,Summer,False,1.7548,100% recommended. thanks time and quality. 100% recommended. thanks.,1,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Universe Note', 1)]"
ORD003997,ID0579322405,2019-07-05,Bakers,"[('iStream', 1), ('Thunder line', 2)]",4059.0,64.02,-37.815335,144.9910639,10,4123.02,Winter,False,0.6983,four stars great durable flip phone.,1,"[('iStream', 1), ('Thunder line', 2)]"
ORD127329,ID4655086237,2019-07-23,Thompson,"[('Lucent 330S', 1), ('pearTV', 1), ('Toshika 750', 2), ('iStream', 2)]",12360.0,61.01,-37.8106436,144.9458042,25,12421.01,Winter,False,0.2518,very satisfied the phone was for my son. it looks and performs like new!,1,"[('Lucent 330S', 1), ('pearTV', 1), ('Toshika 750', 2), ('iStream', 2)]"
ORD335920,ID2187770700,2019-08-23,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 1)]",13086.0,62.8,-37.8115055,144.964713,10,13148.8,Winter,True,0.8966,"one star almost nothing worked on this ""refurbished"" phone.",0,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 1)]"
ORD374653,ID0266736979,2019-12-21,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2), ('pearTV', 2), ('Thunder line', 2)]",25263.0,53.57,-37.817907,144.97455680000004,10,25316.57,Summer,False,0.4468,👍 not that great,0,"[('Toshika 750', 2), ('Olivia x460', 2), ('pearTV', 2), ('Thunder line', 2)]"
ORD098066,ID0287629311,2019-05-10,Thompson,"[('Thunder line', 1), ('Universe Note', 1)]",5348.5,66.96,-37.8049012,144.9517174,5,5415.46,Autumn,False,0.9569,"i am loving this tablet. my previous tablet was a 1st year inferno. this tablet is great for reading, games,facebook and emails.",1,"[('Thunder line', 1), ('Universe Note', 1)]"
ORD194866,ID5656845890,2019-06-30,Bakers,"[('pearTV', 2), ('Lucent 330S', 2), ('Thunder line', 2), ('Universe Note', 1)]",21745.5,78.81,-37.81761510000001,145.00541069999997,5,21824.31,Winter,True,1.2331,i am very pleased with my purchase the tablet is a great project is there a product is very versatile,1,"[('pearTV', 2), ('Lucent 330S', 2), ('Thunder line', 2), ('Universe Note', 1)]"
ORD196053,ID0560984938,2019-07-13,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('iStream', 2), ('Lucent 330S', 2)]",24905.0,62.7,-37.8183805,144.94735830000005,15,24967.7,Winter,False,0.6358,"i bought this to replace an older model and am very happy with the product. mostly used for reading but also for surfing the web, facebook, etc. love it!!",1,"[('Alcon 10', 2), ('Toshika 750', 2), ('iStream', 2), ('Lucent 330S', 2)]"
ORD408251,ID0767659043,2019-09-13,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2)]",12397.5,90.53,-37.8076129,144.9731621,5,12488.03,Spring,True,1.2631,"damaged celular the borders of the touch screen of the cell phone do not work, i would like to know how i can apply for the guarantee",0,"[('Candle Inferno', 1), ('pearTV', 2)]"
ORD463299,ID0575374790,2019-10-13,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('iStream', 2), ('pearTV', 2)]",21762.0,106.67,-37.8194217,144.98399650000005,10,21868.67,Spring,True,1.2736,great buy. very fast shipping. my brother loves the phone.,1,"[('Thunder line', 2), ('Universe Note', 2), ('iStream', 2), ('pearTV', 2)]"
ORD042596,ID1449266817,2019-08-01,Bakers,"[('Universe Note', 2), ('iStream', 1), ('Olivia x460', 2)]",9025.0,65.65,-37.816262,144.9835422,5,9090.65,Winter,True,1.2423,just run for one year and dead i am very disappointed with this phone i buy this phone in nov 2012 and it runs only one year and dead. now it’s not opening and nothing is coming. i don’t understand what to do with this..... i spend around $200 for a year only on this phone.,0,"[('Universe Note', 2), ('iStream', 1), ('Olivia x460', 2)]"
ORD146465,ID1224869677,2019-01-11,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 2), ('pearTV', 2)]",24460.0,70.42,-37.8118268,144.9405883,0,24530.42,Summer,False,0.5777,replaced my hd inferno 7 because broke screed. very pleased with the large screen.,1,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 2), ('pearTV', 2)]"
ORD027192,ID1879021170,2019-09-12,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",20515.5,64.81,-37.8138149,144.982929,10,20580.31,Spring,False,1.1625,"broken phone the phone doesn’t work properly, doesn’t read the sim card. i cannot use it!",0,"[('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 1)]"
ORD396795,ID0131107628,2019-12-19,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2), ('Universe Note', 2), ('Thunder line', 1)]",22072.5,95.63,-37.8146506,144.9593159,25,22168.13,Summer,True,1.0014,"i love this phone i love this phone. it's gorgeous, works great, and it runs windows 10 with official updates! so much better than the pathetic windows offerings verizon has now. considering stocking up with a spare.",1,"[('Olivia x460', 2), ('Alcon 10', 2), ('Universe Note', 2), ('Thunder line', 1)]"
ORD245319,ID0303448822,2019-11-24,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1)]",5267.75,112.24,-37.8237149,145.01539169999995,5,5379.99,Spring,True,2.3399,easy to use. definitely was able to use this phone for awhile.,1,"[('Olivia x460', 1), ('Toshika 750', 1)]"
ORD152802,ID0777702088,2019-12-06,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('Toshika 750', 1)]",8590.0,75.94,-37.8058816,144.9558594,0,8665.94,Summer,False,1.0813,good experience! it arrived on time and in great condition. the product was exactly what i expected. good experience.,1,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('Toshika 750', 1)]"
ORD376466,ID0844495870,2019-03-22,Thompson,"[('Universe Note', 2), ('iStream', 1)]",6697.5,78.61,-37.8195117,144.9526804,5,6776.11,Autumn,True,0.9072,great phone and good price for being refurbished the phone worked like brand new when i received and is still working strong,1,"[('Universe Note', 2), ('iStream', 1)]"
ORD126788,ID0266739818,2019-11-28,Bakers,"[('iStream', 1), ('Lucent 330S', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",13023.0,107.47553774803941,-37.82377520000001,144.99064909999996,10,13131.39,Spring,True,1.5859,what i did like was the phone came on time what i did like was the phone came on time. the reason i gave it 4 stars is because the phone has scratches around the lends of the camera.,1,"[('iStream', 1), ('Lucent 330S', 1), ('iAssist Line', 2), ('Toshika 750', 2)]"
ORD487997,ID0581703550,2019-02-01,Thompson,"[('Thunder line', 1), ('iStream', 1)]",1980.5,80.46,-37.8093112,144.92966869999995,15,2060.96,Summer,False,1.5754,good buy worked great,1,"[('Thunder line', 1), ('iStream', 1)]"
ORD483257,ID3218226986,2019-11-29,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2)]",3592.5,60.41,-37.80634660000001,144.94477519999995,25,3652.91,Spring,False,0.7326,"one star the phone is not new. it came without the accessories and with a pattern code, i cannot use it.",0,"[('Candle Inferno', 1), ('Thunder line', 2)]"
ORD324861,ID4157118505,2019-06-01,Bakers,"[('Candle Inferno', 2), ('pearTV', 2)]",11458.0,70.74191827752996,-37.8256734,144.99790269999997,15,11527.66,Winter,False,1.7609,great phone! the picture quality is great and it has a long battery life.,1,"[('Candle Inferno', 2), ('pearTV', 2)]"
ORD445946,ID6167489459,2019-07-07,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Candle Inferno', 1), ('pearTV', 2)]",18838.5,65.19,-37.8148803,144.96081999999996,5,18903.69,Winter,False,0.8721,four stars nice phones for a clam shell set,1,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Candle Inferno', 1), ('pearTV', 2)]"
ORD236613,ID0247532606,2019-07-10,Thompson,"[('iAssist Line', 1), ('pearTV', 2)]",13360.5,64.01,-37.8179326,144.95112519999995,10,13424.51,Winter,False,0.6856,"great phone especially for the price. great phone, no issues so far and they do updates often to fix small inconveniences. only issue is finding accessories that go with the brand.",1,"[('iAssist Line', 1), ('pearTV', 2)]"
ORD372211,ID0775945874,2019-07-01,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",7812.0,68.75,-37.806209,144.9594792,10,7880.75,Winter,False,1.3073,refurbished ok! outstanding so far!,1,"[('Toshika 750', 1), ('Thunder line', 2)]"
ORD019502,ID0202736642,2019-07-23,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",32098.5,68.55,-37.8050924,144.9344702,10,32167.05,Winter,False,1.3928,"good value for the money. i like it. i use it for podcasts, photos, music and movies. it works well",1,"[('Universe Note', 2), ('iAssist Line', 1), ('Toshika 750', 2), ('Alcon 10', 2)]"
ORD026528,ID3777872791,2019-03-23,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iStream', 2)]",4387.5,62.899635799466324,-37.811191,144.94367419999998,25,4451.6,Autumn,False,0.3411,great phone i like the phone has worked great so far with my carrier. i am happy with it and arrived on time and as described,1,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iStream', 2)]"
ORD336836,ID1982439994,2019-04-22,Bakers,"[('iStream', 2), ('Olivia x460', 1)]",1525.0,81.33,-37.8142944,145.0062345,0,1606.33,Autumn,True,1.0794,best thing i've invested in in a while thank you so much 😁😁😁😁,1,"[('iStream', 2), ('Olivia x460', 1)]"
ORD263753,ID0579401863,2019-06-23,Nickolson,"[('iAssist Line', 2), ('iStream', 2), ('pearTV', 2)]",17370.0,62.61,-37.8189476,144.972777,0,17432.61,Winter,False,0.2864,nice phone works great,1,"[('iAssist Line', 2), ('iStream', 2), ('pearTV', 2)]"
ORD467507,ID0054396941,2019-12-12,Thompson,"[('Alcon 10', 1), ('iStream', 1)]",6825.0,63.48,-37.8000242,144.94871630000003,25,6888.48,Summer,False,1.4155,battery actually it doesn't even deserve 1 star. very disappointed. it will not hold a charge at all..thanks a lot for selling me a piece of crap.🙁,0,"[('Alcon 10', 1), ('iStream', 1)]"
ORD009994,ID0634783955,2019-03-26,Thompson,"[('Toshika 750', 1), ('Universe Note', 1), ('iStream', 2)]",6052.5,63.58,-37.8133334,144.9375814,25,6116.08,Autumn,False,0.8376,long life battery i wanted a small fone to slip in my pocket and i like the fact thats its a flip cover protects the main screen. its cute & the plan is cheap. in fact i have 3 gustos. it has the same basic features as those touch screen ones do. and so so easy to use. its a must have.,1,"[('Toshika 750', 1), ('Universe Note', 1), ('iStream', 2)]"
ORD123574,ID0579986155,2019-09-07,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('Universe Note', 1)]",9903.75,97.31,-37.8129573,144.94751530000005,5,10001.06,Spring,True,0.0504,"the phone is good. it works the phone is good. it works, functional, and my expectations were met but the only thing it didn’t come with head phones",1,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('Universe Note', 1)]"
ORD321804,ID1520694067,2019-03-18,Bakers,"[('Thunder line', 2), ('pearTV', 2)]",14433.0,66.22,-37.7988986,144.99431819999995,15,14499.22,Autumn,False,1.238,"like new perfect, just like new!",1,"[('Thunder line', 2), ('pearTV', 2)]"
ORD259001,ID0373656431,2019-05-20,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",7165.0,80.92,-37.8116461,144.93177749999995,0,7245.92,Autumn,True,1.3496,five stars super perfect,1,"[('iAssist Line', 1), ('iStream', 2), ('Thunder line', 1), ('Lucent 330S', 2)]"
ORD325511,ID0660060882,2019-05-12,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('Toshika 750', 1)]",15048.000000000007,51.13,-37.821178,144.96228119999995,10,13594.330000000005,Autumn,False,0.701,fake stafe garbage fake staff don’t deal with this sailer i send this phone overseas as a gift after one week its like that,0,"[('Alcon 10', 1), ('Universe Note', 1), ('Toshika 750', 1)]"
ORD300482,ID4969353898,2019-06-16,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770.0,79.67,-37.8155051,144.935688,0,6849.67,Winter,True,1.0493,nice!!! came in unlocked and working nicely.,1,"[('Olivia x460', 2), ('Toshika 750', 1)]"
ORD181130,ID1681675813,2019-09-05,Nickolson,"[('pearTV', 2), ('iStream', 1)]",10854.5,79.75,-37.80999420000001,144.9761225,15,10934.25,Spring,False,1.1183,it works as expected much better than my previous phone.,1,"[('pearTV', 2), ('iStream', 1)]"
ORD370741,ID0060095437,2019-10-15,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('Olivia x460', 1)]",8776.25,108.93,-37.82454439999999,144.9888975,15,8885.18,Spring,True,1.7126,"great phone great phone for good price, new in original att packaging, fast shipping",1,"[('iStream', 1), ('Alcon 10', 1), ('Olivia x460', 1)]"
ORD193327,ID0054392200,2019-06-22,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('iAssist Line', 1)]",12431.25,81.16,-37.7994701,144.94880859999995,15,12512.41,Winter,True,1.4777,it was easy to set up and affordable! love it!,1,"[('Alcon 10', 1), ('Universe Note', 1), ('iAssist Line', 1)]"
ORD280414,ID4520380521,2019-05-07,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 2)]",28699.5,49.85,-37.8116934,144.95657340000002,5,28749.35,Autumn,False,0.8429,took a risk and failed. did not work!,0,"[('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 2)]"
ORD338582,ID0579990363,2019-10-23,Thompson,"[('Toshika 750', 1), ('iStream', 2), ('Universe Note', 2)]",10944.0,75.47,-37.8070723,144.94117759999995,5,11019.47,Spring,False,0.8107,"perfect for kids, adults and everyone in between!!",1,"[('Toshika 750', 1), ('iStream', 2), ('Universe Note', 2)]"
ORD486727,ID3810637323,2019-12-21,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iAssist Line', 1), ('Universe Note', 2)]",17374.5,74.83,-37.82098660000001,144.9427727,10,17449.33,Summer,False,0.9996,"purchased the device for my neice, she loves it, highly recommend",1,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iAssist Line', 1), ('Universe Note', 2)]"
ORD369462,ID1681675844,2019-07-16,Nickolson,"[('pearTV', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",19390.0,67.76,-37.8098183,144.97650280000005,0,19457.76,Winter,False,1.1525,great refurbished item loved it. came in and was actually what i needed.,1,"[('pearTV', 2), ('Toshika 750', 1), ('Olivia x460', 2)]"
ORD344847,ID1463620799,2019-06-03,Bakers,"[('Universe Note', 2), ('Toshika 750', 1)]",9537.0,67.76,-37.8163588,145.00578000000004,15,9604.76,Winter,False,1.1671,"beast i love this phone. i'm not into all the hand waving and phone touching but if i was, this would be even more awesome. it's fast, the camera is really clear and i get my emails. apps look great on the phone too.",1,"[('Universe Note', 2), ('Toshika 750', 1)]"
ORD172940,ID0054402747,2019-01-10,Thompson,"[('iStream', 2), ('Olivia x460', 1)]",1372.5,80.3,-37.8012572,144.95395980000004,10,1452.8,Summer,False,1.4079,nice nice and i like it,1,"[('iStream', 2), ('Olivia x460', 1)]"
ORD240204,ID5797734216,2019-04-17,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",6596.0,81.27,-37.803499,144.948358,15,6677.27,Autumn,True,1.0275,new to iassist. like this spot a lot.,1,"[('Universe Note', 2), ('Candle Inferno', 2)]"
ORD440168,ID0441996193,2019-12-01,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",8697.25,99.98,-37.8210294,145.0008476,5,8797.23,Summer,True,1.3238,it is different. i'm still getting used to it. i was previously t-mobile and the phone is quite different. i like that i can block certain phone numbers from calling.,1,"[('Thunder line', 1), ('Candle Inferno', 1), ('Toshika 750', 1), ('iAssist Line', 1)]"
ORD384282,ID1833110304,2019-08-25,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 2), ('Candle Inferno', 1)]",5139.5,51.37,-37.8197944,144.9590356,5,5190.87,Winter,False,0.9343,slow piece of crap this phone literally functions like its half fried. this is by far the crappiest olivia product i have ever had. half the time it doesn't even send messages correctly. its constantly glitching. it doesn't handle multi tasking at all. i'm not sure if i got a crap one but i fully regret this purchase,0,"[('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 2), ('Candle Inferno', 1)]"
ORD424454,ID0581710135,2019-01-01,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Candle Inferno', 1)]",3828.5,84.48734963346634,-37.8050396,144.9267227,5,3912.74,Summer,False,1.9809,best purchase awesome phone.,1,"[('Universe Note', 1), ('iStream', 1), ('Candle Inferno', 1)]"
ORD496336,ID6167441000,2019-09-27,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2256.75,78.52,-37.8102544,144.9611654,15,2335.27,Spring,False,1.1857,would recommend to my customers. like new excellent condition.,1,"[('Candle Inferno', 1), ('iAssist Line', 1)]"
ORD363080,ID0746912590,2019-01-12,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('Olivia x460', 1)]",8212.5,78.01,-37.8242064,144.9840935,10,8290.51,Summer,False,1.4232,the best phone i have ever used the best phone i have ever used... great battery life... beautiful screen just love my s8 plus.... only thing is have to keep it fragile as the body is all beautiful glass.. rest everything is deluce,1,"[('iAssist Line', 2), ('Universe Note', 1), ('Olivia x460', 1)]"
ORD485212,ID2189145394,2019-05-30,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1)]",3506.25,65.59628848052525,-37.8176866,144.9590709,25,3572.71,Autumn,False,0.9271,i have a 4 year old boy and 6 year old girl and 12 year old boy no cracks or broken yet yes they have dropped them no case but no cracks yet pretty amazing when they drop it on hard wood floors and still not broke!!,1,"[('Olivia x460', 1), ('Universe Note', 1)]"
ORD198666,ID0634783568,2019-04-12,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",22010.0,77.86,-37.8128964,144.9372226,0,22087.86,Autumn,True,0.8663,five stars great phone with lots of features,1,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]"
ORD077545,ID6167440958,2019-06-22,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1), ('pearTV', 1), ('Candle Inferno', 2)]",10051.0,63.24,-37.8165106,144.9634215,5,10114.24,Winter,False,0.5868,the alcon x is great! the battery life has no as long..,1,"[('Lucent 330S', 1), ('Thunder line', 1), ('pearTV', 1), ('Candle Inferno', 2)]"
ORD053890,ID0767752955,2019-08-27,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('pearTV', 1)]",7776.0,68.43,-37.8030832,144.9696944,10,7844.43,Winter,False,1.724879465727262,a great backup phone or starter phone for a child so far so good as a backup phone. i only wish the number keys were a little larger.,1,"[('iStream', 1), ('Thunder line', 1), ('pearTV', 1)]"
ORD249911,ID0711331301,2019-02-18,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",8455.0,61.05,-37.8069753,144.9569695,5,8516.05,Summer,False,1.0772,one star add say's unlocked but it's not,0,"[('Lucent 330S', 1), ('Thunder line', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]"
ORD113969,ID2187983889,2019-12-29,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('pearTV', 2)]",25710.0,78.58,-37.8119519,144.9711716,0,25788.58,Summer,True,0.7531,it can't be changed. i have had this phone for only four months and it will not charge. i have tried several sources and nothing. i brought olivia for reliability. i am very disappointed right now and really have no answers.,0,"[('iAssist Line', 2), ('Toshika 750', 2), ('pearTV', 2)]"
ORD460174,ID0529157829,2019-08-11,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",19098.0,70.03,-37.8236763,144.9377404,10,19168.03,Winter,False,1.472535470321716,nice i really like this phone. the sound and picture are much better than my previous phone.,1,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]"
ORD011327,ID0578120893,2019-05-29,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Thunder line', 1), ('Alcon 10', 1)]",17900.0,81.15,-37.8248459,144.9469185,0,17981.15,Autumn,True,1.3551,great investment! i love this phone!! too many features and perks to list!,1,"[('Olivia x460', 2), ('Toshika 750', 1), ('Thunder line', 1), ('Alcon 10', 1)]"
ORD167567,ID3094966837,2019-04-01,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",19944.0,52.37270984997156,-37.8004553,144.9485174,10,19995.66,Autumn,False,1.366,terrible i was given the wrong color and the wrong carrier. it said it was unlocked for verizon. but ended but being locked with at&t.,0,"[('iAssist Line', 2), ('pearTV', 1), ('Alcon 10', 1), ('Olivia x460', 2)]"
ORD033389,ID4350551012,2019-11-13,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",27770.0,86.23898816555167,-37.799333,144.963155,0,27856.76,Spring,False,2.0511,it’s with cricket i called at&t and pear and of course pear blamed everything on at&t but it’s ok at&t and cricket and the same thing at&t owns cricket so the switch should be easy but it going to take some time,1,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]"
ORD426280,ID0289607026,2019-10-31,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",20610.0,82.2,-37.8135733,144.9502382,10,20692.2,Spring,True,0.2962,i will never buy anything digico makes again!this inferno stick is not even a year old and it does nothing but restart and freeze up constantly. no warranty from digico in this should have been my first clue that it was a horrible device. i will never buy anything built by digico again.,0,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Alcon 10', 1), ('Toshika 750', 2)]"
ORD232925,ID1463620801,2019-03-16,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1), ('Thunder line', 1), ('Candle Inferno', 2)]",8585.0,66.74,-37.8165173,145.00563359999995,0,8651.74,Autumn,True,1.1678,"works well. but does not offer access to the pear or android app store. without the apps that i need, this tablet is not as useful.",0,"[('Toshika 750', 1), ('Olivia x460', 1), ('Thunder line', 1), ('Candle Inferno', 2)]"
ORD182726,ID4520380541,2019-01-24,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1)]",9671.0,74.8,-37.817658,144.9591695,5,9745.8,Summer,False,0.9188,"great service, great phone camera is easy to use: great color and clarity. delivery was earlier than promised ... much appreciated set up with previous sim card went smoothly definitely a value purchase as performance matches and surpasses other 'big names'",1,"[('Lucent 330S', 1), ('Alcon 10', 1)]"
ORD382841,ID0703556741,2019-05-04,Thompson,"[('Olivia x460', 2), ('iAssist Line', 1), ('pearTV', 1), ('Thunder line', 1)]",9873.75,67.3,-37.8063758,144.957978,25,9941.05,Autumn,False,1.1882,"beware of bluetooth two days in and i tried using my wireless headphones from skullcandy. they worked great with my last phone, and it was generic. phone doesn't detect any nearby devices although they're fully charged and turned on.",1,"[('Olivia x460', 2), ('iAssist Line', 1), ('pearTV', 1), ('Thunder line', 1)]"
ORD294035,ID2894990347,2019-04-18,Thompson,"[('Olivia x460', 1), ('Universe Note', 1)]",3506.25,67.96,-37.8223314,144.94758230000005,25,3574.21,Autumn,False,1.0761,"great phone for what we needed perfect little phone, but to the seller, it was not wiped. lots of text's, contacts, pictures & contacts on there, just fyi",1,"[('Olivia x460', 1), ('Universe Note', 1)]"
ORD236676,ID0297178797,2019-06-28,Thompson,"[('Toshika 750', 1), ('Universe Note', 2)]",10098.0,78.11,-37.8221849,144.9515765,10,10176.11,Winter,True,1.1306,olivia a10 - so far so good bought this phone for my mum in living in jamaica. the camera is good and it is very lightweight. will update review after a few days/weeks use,1,"[('Toshika 750', 1), ('Universe Note', 2)]"
ORD096502,ID1668524146,2019-06-30,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",6421.5,72.22,-37.8283624,144.98713590000003,10,6493.72,Winter,False,1.8902,really like the availability to get instant music throughout the house.,1,"[('Olivia x460', 1), ('Universe Note', 1), ('Lucent 330S', 2)]"
